policy_id,customer_id,agent_id,product_line,product_subtype,effective_date,expiry_date,sum_insured_thb,annual_premium_thb,payment_frequency,status
P000282,C01348,A0014,motor,motor_voluntary,2025-07-14,2026-07-14,267715,11547,annual,active
P000283,C02785,A0011,property,property_flood,2024-02-25,2025-02-24,2566684,16644,annual,active
P000284,C00090,A0043,motor,motor_compulsory,2024-10-06,2025-10-06,1876903,38893,annual,active
P000285,C01731,A0049,motor,motor_voluntary,2023-10-26,2024-10-25,783003,35120,annual,lapsed
P000286,C00251,A0049,property,property_flood,2023-02-05,2024-02-05,14471189,132341,monthly,active
P000287,C02085,A0040,motor,motor_voluntary,2026-04-03,2027-04-03,262201,8976,monthly,active
P000288,C00836,A0050,motor,motor_voluntary,2023-11-12,2024-11-11,2257465,53276,monthly,active
P000289,C02406,A0019,motor,motor_compulsory,2024-09-22,2025-09-22,225483,8121,monthly,active
P000290,C02621,A0039,motor,motor_voluntary,2024-05-01,2025-05-01,565315,22746,annual,active
P000291,C02453,A0012,motor,motor_compulsory,2025-05-07,2026-05-07,1704884,73740,monthly,cancelled
P000292,C01113,A0015,motor,motor_compulsory,2024-06-13,2025-06-13,996292,19985,annual,active
P000293,C02842,A0044,property,property_flood,2024-05-17,2025-05-17,10325986,92192,annual,active
P000294,C02626,A0018,motor,motor_voluntary,2023-01-12,2024-01-12,1937638,66159,annual,active
P000295,C00213,A0007,motor,motor_voluntary,2025-12-16,2026-12-16,1641749,76326,quarterly,active
P000296,C01839,A0050,motor,motor_compulsory,2022-01-02,2023-01-02,795242,37406,monthly,active
P000297,C02102,A0041,motor,motor_voluntary,2022-02-19,2023-02-19,854629,27662,annual,active
P000298,C01699,A0036,motor,motor_voluntary,2023-11-04,2024-11-03,2105311,52169,monthly,active
P000299,C00079,A0030,motor,motor_compulsory,2024-10-30,2025-10-30,1454715,65859,monthly,active
P000300,C01717,A0035,motor,motor_compulsory,2025-08-14,2026-08-14,971125,38114,monthly,active
P000301,C00543,A0001,motor,motor_voluntary,2023-12-18,2024-12-17,1814297,83017,annual,active
P000302,C00718,A0027,motor,motor_voluntary,2023-09-03,2024-09-02,270225,7350,monthly,active
P000303,C02667,A0012,motor,motor_compulsory,2024-10-29,2025-10-29,1376967,38664,annual,active
P000304,C02712,A0043,motor,motor_compulsory,2023-01-23,2024-01-23,224619,5039,monthly,active
P000305,C00640,A0015,motor,motor_compulsory,2023-02-08,2024-02-08,1101564,35508,quarterly,lapsed
P000306,C02885,A0004,motor,motor_voluntary,2024-06-29,2025-06-29,966046,35298,monthly,active
P000307,C02826,A0020,motor,motor_compulsory,2022-11-22,2023-11-22,203226,4868,monthly,active
P000308,C01505,A0050,motor,motor_voluntary,2023-06-12,2024-06-11,1982219,54858,quarterly,active
P000309,C02240,A0010,motor,motor_voluntary,2024-07-11,2025-07-11,1878173,84164,monthly,lapsed
P000310,C00624,A0013,motor,motor_compulsory,2023-12-31,2024-12-30,2290495,62904,monthly,active
P000311,C02167,A0027,motor,motor_voluntary,2025-08-07,2026-08-07,1798698,57732,quarterly,active
P000312,C02731,A0012,motor,motor_voluntary,2026-03-07,2027-03-07,1763775,66043,monthly,cancelled
P000313,C00528,A0001,property,property_allrisk,2023-02-25,2024-02-25,7240965,61139,quarterly,active
P000314,C01413,A0025,motor,motor_voluntary,2026-03-11,2027-03-11,2102976,101907,annual,active
P000315,C01956,A0026,property,property_flood,2022-11-25,2023-11-25,6178117,51228,annual,active
P000316,C01234,A0008,motor,motor_compulsory,2025-02-01,2026-02-01,2091378,80157,monthly,active
P000317,C00392,A0021,motor,motor_voluntary,2024-05-30,2025-05-30,404915,14454,monthly,active
P000318,C00273,A0019,motor,motor_voluntary,2023-09-16,2024-09-15,554996,13676,quarterly,active
P000319,C02671,A0043,motor,motor_compulsory,2023-05-18,2024-05-17,1873091,45710,monthly,active
P000320,C02355,A0032,property,property_allrisk,2022-07-29,2023-07-29,19925471,72458,quarterly,active
P000321,C02750,A0025,motor,motor_compulsory,2026-01-11,2027-01-11,755305,15857,quarterly,active
P000322,C00620,A0004,motor,motor_voluntary,2024-11-05,2025-11-05,1445085,68291,annual,active
P000323,C00420,A0040,motor,motor_compulsory,2025-09-19,2026-09-19,1173613,24563,quarterly,active
P000324,C02234,A0003,motor,motor_compulsory,2026-03-10,2027-03-10,724717,34395,annual,lapsed
P000325,C02573,A0001,property,property_allrisk,2023-11-06,2024-11-05,14498888,113171,quarterly,active
P000326,C00627,A0049,motor,motor_compulsory,2025-05-31,2026-05-31,621544,29892,annual,cancelled
P000327,C01259,A0032,property,property_flood,2023-01-14,2024-01-14,10743525,114377,quarterly,active
P000328,C02535,A0021,motor,motor_voluntary,2023-05-29,2024-05-28,1533736,41052,quarterly,active
P000329,C01433,A0004,motor,motor_voluntary,2024-02-07,2025-02-06,2281216,79171,monthly,active
P000330,C02392,A0039,motor,motor_voluntary,2024-11-14,2025-11-14,388695,9483,annual,active
P000331,C02998,A0012,motor,motor_voluntary,2024-03-06,2025-03-06,2362735,81581,quarterly,active
P000332,C01110,A0032,property,property_allrisk,2024-08-09,2025-08-09,10229538,108634,quarterly,active
P000333,C00022,A0045,motor,motor_compulsory,2024-10-07,2025-10-07,739684,31979,quarterly,lapsed
P000334,C01464,A0006,motor,motor_voluntary,2023-03-11,2024-03-10,499022,21753,quarterly,active
P000335,C01048,A0003,motor,motor_voluntary,2023-01-28,2024-01-28,2457428,92872,annual,active
P000336,C02986,A0048,property,property_flood,2024-12-06,2025-12-06,12878864,97621,monthly,active
P000337,C02730,A0008,motor,motor_compulsory,2025-03-14,2026-03-14,1292918,36379,quarterly,active
P000338,C00052,A0046,motor,motor_compulsory,2022-09-09,2023-09-09,2183045,43837,quarterly,lapsed
P000339,C02916,A0035,motor,motor_compulsory,2023-02-07,2024-02-07,691696,25030,monthly,active
P000340,C02996,A0003,motor,motor_voluntary,2025-03-17,2026-03-17,1076635,40542,monthly,active
P000341,C00051,A0010,motor,motor_compulsory,2023-02-13,2024-02-13,1368957,53184,quarterly,active
P000342,C00847,A0014,motor,motor_compulsory,2023-03-24,2024-03-23,579764,28480,annual,active
P000343,C01080,A0002,motor,motor_compulsory,2024-01-24,2025-01-23,754282,19613,annual,active
P000344,C01979,A0003,property,property_fire,2025-11-01,2026-11-01,15495600,114457,annual,active
P000345,C00818,A0044,motor,motor_voluntary,2024-07-31,2025-07-31,588629,21323,monthly,active
P000346,C01405,A0011,property,property_allrisk,2022-12-13,2023-12-13,4364166,16872,quarterly,active
P000347,C02754,A0011,motor,motor_voluntary,2023-04-11,2024-04-10,667406,25241,monthly,active
P000348,C02913,A0018,motor,motor_voluntary,2025-09-01,2026-09-01,2172932,87663,quarterly,active
P000349,C00328,A0029,motor,motor_voluntary,2023-10-09,2024-10-08,2430625,98116,monthly,lapsed
P000350,C01588,A0027,motor,motor_voluntary,2024-03-22,2025-03-22,1621694,67909,monthly,active
P000351,C00951,A0001,property,property_fire,2026-03-26,2027-03-26,9328115,55413,monthly,active
P000352,C01837,A0001,property,property_fire,2023-09-23,2024-09-22,18938889,108157,monthly,active
P000353,C01622,A0016,property,property_flood,2023-04-17,2024-04-16,14464882,49697,quarterly,active
P000354,C02594,A0028,property,property_allrisk,2025-12-23,2026-12-23,2476958,10312,quarterly,active
P000355,C02427,A0008,property,property_flood,2023-01-23,2024-01-23,19287791,159894,monthly,active
P000356,C02821,A0013,motor,motor_voluntary,2022-09-26,2023-09-26,320848,7794,quarterly,active
P000357,C00765,A0026,property,property_flood,2022-04-25,2023-04-25,16686391,154599,monthly,active
P000358,C02020,A0019,motor,motor_compulsory,2025-08-07,2026-08-07,380346,9125,annual,active
P000359,C01154,A0045,motor,motor_compulsory,2024-08-08,2025-08-08,774880,16516,quarterly,cancelled
P000360,C02245,A0039,property,property_fire,2023-07-29,2024-07-28,18240089,69587,quarterly,active
P000361,C01664,A0011,motor,motor_compulsory,2024-08-02,2025-08-02,2420433,63756,monthly,active
P000362,C00050,A0016,motor,motor_compulsory,2023-12-18,2024-12-17,826662,19592,quarterly,active
P000363,C02623,A0010,motor,motor_compulsory,2022-01-11,2023-01-11,785272,22998,quarterly,active
P000364,C02065,A0024,property,property_allrisk,2024-12-24,2025-12-24,1538059,6428,monthly,active
P000365,C00370,A0028,motor,motor_voluntary,2024-04-16,2025-04-16,218320,4810,quarterly,active
P000366,C00529,A0012,property,property_allrisk,2025-12-14,2026-12-14,15201804,52989,quarterly,active
P000367,C02907,A0025,motor,motor_voluntary,2024-09-21,2025-09-21,1228841,46354,quarterly,active
P000368,C01916,A0038,property,property_allrisk,2024-10-17,2025-10-17,8173741,31662,monthly,cancelled
P000369,C02611,A0037,motor,motor_compulsory,2023-06-13,2024-06-12,716353,26634,annual,lapsed
P000370,C02269,A0016,motor,motor_compulsory,2025-05-29,2026-05-29,1897081,70992,monthly,lapsed
P000371,C00029,A0024,property,property_flood,2026-02-19,2027-02-19,17605959,94624,annual,active
P000372,C00364,A0035,motor,motor_voluntary,2025-09-06,2026-09-06,1218743,60711,quarterly,active
P000373,C00991,A0014,motor,motor_voluntary,2023-01-04,2024-01-04,620527,22903,monthly,active
P000374,C01062,A0003,property,property_fire,2024-05-31,2025-05-31,17074518,83909,monthly,active
P000375,C01885,A0025,property,property_fire,2023-12-02,2024-12-01,11809896,60946,annual,lapsed
P000376,C02905,A0011,property,property_flood,2025-06-18,2026-06-18,7269030,38704,monthly,active
P000377,C00385,A0017,property,property_allrisk,2024-05-03,2025-05-03,5720818,19568,annual,active
P000378,C01143,A0019,property,property_fire,2024-04-11,2025-04-11,15202914,130009,monthly,active
P000379,C00038,A0044,motor,motor_compulsory,2026-04-25,2027-04-25,2274687,90521,quarterly,lapsed
P000380,C01594,A0004,motor,motor_compulsory,2024-07-04,2025-07-04,552756,16498,quarterly,active
P000381,C01612,A0019,motor,motor_voluntary,2022-01-04,2023-01-04,1046156,38219,monthly,active
P000382,C00617,A0009,motor,motor_voluntary,2025-06-04,2026-06-04,973031,42038,quarterly,active
P000383,C02867,A0003,motor,motor_compulsory,2023-06-04,2024-06-03,1115800,29136,quarterly,active
P000384,C00976,A0025,motor,motor_compulsory,2023-07-26,2024-07-25,2205474,45980,monthly,active
P000385,C00154,A0041,motor,motor_compulsory,2022-10-22,2023-10-22,910790,35263,quarterly,active
P000386,C01780,A0031,property,property_allrisk,2023-11-23,2024-11-22,2800052,11733,quarterly,active
P000387,C01761,A0011,motor,motor_compulsory,2025-01-30,2026-01-30,2101878,68536,monthly,active
P000388,C01653,A0017,property,property_fire,2025-11-07,2026-11-07,14584108,68810,quarterly,active
P000389,C02142,A0014,property,property_allrisk,2025-09-21,2026-09-21,16026233,86628,annual,active
P000390,C00141,A0038,motor,motor_compulsory,2023-12-25,2024-12-24,2471985,101949,annual,active
P000391,C00851,A0010,motor,motor_compulsory,2024-07-31,2025-07-31,1515261,30950,quarterly,active
P000392,C01054,A0025,property,property_allrisk,2023-09-27,2024-09-26,10952206,54194,monthly,cancelled
P000393,C00428,A0022,motor,motor_voluntary,2025-12-28,2026-12-28,2498699,93880,annual,active
P000394,C01845,A0028,motor,motor_compulsory,2023-01-09,2024-01-09,1156210,31847,annual,active
P000395,C01246,A0032,motor,motor_voluntary,2026-04-26,2027-04-26,776593,36723,quarterly,active
P000396,C00264,A0033,motor,motor_voluntary,2025-08-02,2026-08-02,1630291,52056,annual,active
P000397,C02693,A0035,motor,motor_voluntary,2026-01-23,2027-01-23,1059956,35516,quarterly,active
P000398,C02632,A0024,motor,motor_voluntary,2024-02-14,2025-02-13,1812372,74172,quarterly,active
P000399,C02554,A0018,motor,motor_compulsory,2024-10-26,2025-10-26,1841713,38187,annual,active
P000400,C01822,A0010,property,property_allrisk,2022-01-04,2023-01-04,7469218,81805,monthly,lapsed
P000401,C00343,A0025,motor,motor_voluntary,2023-05-02,2024-05-01,412631,18643,quarterly,active
P000402,C01665,A0018,motor,motor_voluntary,2024-10-14,2025-10-14,1956132,58057,quarterly,active
P000403,C00706,A0017,motor,motor_compulsory,2025-01-04,2026-01-04,1552552,46317,quarterly,active
P000404,C01700,A0034,motor,motor_voluntary,2025-12-08,2026-12-08,228725,4933,monthly,active
P000405,C00631,A0012,motor,motor_voluntary,2025-02-22,2026-02-22,1699100,37615,quarterly,active
P000406,C00021,A0010,property,property_allrisk,2026-04-20,2027-04-20,3305561,32819,monthly,lapsed
P000407,C01304,A0031,motor,motor_compulsory,2023-02-04,2024-02-04,2441480,121935,monthly,active
P000408,C01097,A0010,property,property_allrisk,2023-09-30,2024-09-29,1667057,19379,monthly,active
P000409,C02191,A0015,motor,motor_compulsory,2024-11-12,2025-11-12,454859,11462,monthly,active
P000410,C00272,A0039,property,property_allrisk,2024-02-28,2025-02-27,3320729,16315,quarterly,active
P000411,C00449,A0014,motor,motor_compulsory,2024-11-20,2025-11-20,765935,34636,quarterly,active
P000412,C01450,A0049,motor,motor_compulsory,2024-10-12,2025-10-12,2408832,49129,quarterly,active
P000413,C02618,A0015,property,property_allrisk,2023-01-30,2024-01-30,11037980,131249,annual,active
P000414,C00005,A0011,motor,motor_voluntary,2023-11-05,2024-11-04,1612567,60526,annual,cancelled
P000415,C01450,A0034,motor,motor_compulsory,2023-04-01,2024-03-31,817145,32293,annual,cancelled
P000416,C00630,A0003,property,property_fire,2023-02-05,2024-02-05,12144216,93331,monthly,lapsed
P000417,C01497,A0008,motor,motor_compulsory,2025-12-26,2026-12-26,2128693,72662,annual,active
P000418,C02052,A0034,motor,motor_compulsory,2025-12-06,2026-12-06,1321157,65797,annual,active
P000419,C02337,A0027,motor,motor_compulsory,2025-11-19,2026-11-19,2381036,110036,monthly,active
P000420,C02248,A0025,motor,motor_voluntary,2023-10-21,2024-10-20,905965,44512,annual,active
P000421,C01817,A0013,motor,motor_compulsory,2023-06-13,2024-06-12,895190,30237,annual,active
P000422,C02791,A0006,motor,motor_compulsory,2024-03-13,2025-03-13,962496,43603,quarterly,active
P000423,C01482,A0022,motor,motor_voluntary,2022-05-31,2023-05-31,2166034,78467,annual,lapsed
P000424,C02678,A0031,motor,motor_voluntary,2024-01-13,2025-01-12,1963320,93916,monthly,active
P000425,C00232,A0003,motor,motor_voluntary,2024-04-11,2025-04-11,835455,38862,annual,lapsed
P000426,C02749,A0036,property,property_allrisk,2026-01-15,2027-01-15,11615226,120976,quarterly,active
P000427,C02034,A0021,property,property_allrisk,2023-05-25,2024-05-24,11836765,110429,quarterly,active
P000428,C01896,A0033,motor,motor_voluntary,2023-03-23,2024-03-22,2484411,89994,monthly,active
P000429,C02089,A0039,motor,motor_voluntary,2023-04-29,2024-04-28,1543878,53763,annual,active
P000430,C01816,A0027,motor,motor_voluntary,2024-03-06,2025-03-06,1898638,85065,monthly,active
P000431,C02791,A0007,motor,motor_voluntary,2022-09-01,2023-09-01,270859,10985,monthly,active
P000432,C00634,A0037,motor,motor_voluntary,2026-01-25,2027-01-25,1599805,67426,annual,active
P000433,C00109,A0042,property,property_flood,2023-07-21,2024-07-20,13984442,148598,quarterly,active
P000434,C02401,A0009,motor,motor_compulsory,2023-03-17,2024-03-16,1827490,75764,monthly,active
P000435,C01789,A0043,motor,motor_voluntary,2023-12-25,2024-12-24,803889,25425,quarterly,active
P000436,C02094,A0040,motor,motor_compulsory,2023-05-18,2024-05-17,393861,10743,quarterly,active
P000437,C00055,A0032,property,property_flood,2024-01-27,2025-01-26,8559358,102446,quarterly,active
P000438,C00175,A0044,motor,motor_voluntary,2022-12-04,2023-12-04,916422,41418,quarterly,active
P000439,C02767,A0048,motor,motor_voluntary,2023-07-11,2024-07-10,1699364,40460,monthly,active
P000440,C00429,A0005,motor,motor_compulsory,2025-01-22,2026-01-22,1304811,27846,quarterly,active
P000441,C02655,A0021,motor,motor_compulsory,2023-07-29,2024-07-28,415613,16434,monthly,lapsed
P000442,C02465,A0005,motor,motor_compulsory,2025-03-16,2026-03-16,677441,20139,annual,active
P000443,C01240,A0050,motor,motor_compulsory,2022-05-26,2023-05-26,2088838,80498,annual,active
P000444,C01202,A0002,motor,motor_compulsory,2025-04-23,2026-04-23,2349069,67553,monthly,active
P000445,C02512,A0021,property,property_allrisk,2022-08-12,2023-08-12,15336901,177662,quarterly,lapsed
P000446,C01500,A0029,motor,motor_compulsory,2023-09-01,2024-08-31,2322451,92566,annual,lapsed
P000447,C00854,A0046,property,property_flood,2023-02-07,2024-02-07,5942639,53263,monthly,cancelled
P000448,C00929,A0015,motor,motor_voluntary,2024-09-15,2025-09-15,1590104,58478,monthly,cancelled
P000449,C01014,A0038,motor,motor_compulsory,2024-12-11,2025-12-11,1763839,38926,quarterly,active
P000450,C02905,A0017,property,property_fire,2023-01-29,2024-01-29,16655282,186429,quarterly,lapsed
P000451,C00338,A0041,motor,motor_voluntary,2026-03-18,2027-03-18,1648615,69720,quarterly,active
P000452,C00679,A0005,motor,motor_voluntary,2023-01-07,2024-01-07,1981299,43408,annual,lapsed
P000453,C01229,A0018,motor,motor_compulsory,2024-08-10,2025-08-10,501173,19729,annual,active
P000454,C01179,A0002,motor,motor_voluntary,2024-02-21,2025-02-20,1270157,56546,annual,active
P000455,C00825,A0050,property,property_flood,2024-08-14,2025-08-14,5206884,40739,monthly,cancelled
P000456,C01575,A0046,property,property_allrisk,2023-03-02,2024-03-01,12672945,148567,monthly,active
P000457,C01702,A0027,motor,motor_voluntary,2024-02-04,2025-02-03,1943220,60848,quarterly,active
P000458,C00132,A0009,property,property_fire,2025-03-18,2026-03-18,5682515,68056,monthly,active
P000459,C01735,A0036,motor,motor_voluntary,2022-08-02,2023-08-02,1326862,50966,monthly,active
P000460,C01342,A0010,property,property_allrisk,2023-04-09,2024-04-08,13015285,111342,annual,active
P000461,C01436,A0005,motor,motor_compulsory,2023-02-25,2024-02-25,704564,19890,quarterly,active
P000462,C00216,A0008,motor,motor_compulsory,2024-04-08,2025-04-08,1712031,56545,annual,active
P000463,C01462,A0048,motor,motor_compulsory,2023-05-17,2024-05-16,737880,23160,annual,active
P000464,C01797,A0025,motor,motor_compulsory,2023-11-20,2024-11-19,1693235,63461,quarterly,active
P000465,C01371,A0022,property,property_allrisk,2026-01-26,2027-01-26,2509318,8122,monthly,cancelled
